entity_code,avg_longitude,avg_latitude
2512C,4.3103906202226714,52.073861234740839
2285T,4.3067899447144384,52.037102729853039
2545E,4.2650589650663013,52.053881965679246
2565M,4.2720207202958518,52.079950681338062
2511V,4.3204756657355672,52.079665302835224
2514K,4.3090018104666861,52.08730733524483
2526M,4.3066814642625681,52.067929550992837
2545A,4.2630823645563707,52.05303776747698
2551A,4.2284545989075708,52.061415793513163
2525G,4.3015063915294629,52.06539557283277
2521V,4.314774184373217,52.060143457915466
2571G,4.2893527604961283,52.06435037065885
2553C,4.2341458663324767,52.05368933303906
2516H,4.33191740298788,52.063208142105466
2547E,4.262604882584041,52.057322528270888
2524C,4.3168886017499268,52.053545175950845
2513R,4.2963196161998169,52.078842650021947
2518R,4.2913317216856459,52.077418586110241
2551K,4.2314762132043695,52.059086231792371
2573L,4.2821028955414642,52.067675829259684
2522P,4.32717781022122,52.064012530004256
2582T,4.2756193911631293,52.091189729566914
2541P,4.2802945310090639,52.042832065146911
2563V,4.2685721768771288,52.07393425609385
2584C,4.2854536622631185,52.102437665265576
2524P,4.3120500891657256,52.052748765756917
2518G,4.2936678818124543,52.082250294300891
2274J,4.3558118637173049,52.074626409347253
2565E,4.2644563389167365,52.077549144266122
2282V,4.3334744348760585,52.051123629395761
2531G,4.3042245317850485,52.050399968610172
2522W,4.3225971955799363,52.060749218197834
2524K,4.31348954169111,52.051832992973779
2273S,4.3505851157406168,52.080232296634776
2593Z,4.3399240713717191,52.08664833443445
2572H,4.2947246936279,52.063495380617226
2283A,4.3300623423544051,52.043859994102142
2511D,4.3182930571041718,52.078354643427176
2526C,4.3146527934313958,52.068220452613794
2284J,4.318334114769141,52.036981395777964
2545J,4.2739048172844951,52.050175304686732
2566L,4.2706339752018252,52.083783958794761
2555H,4.2454510489818009,52.0644977444287
2574J,4.2734568837381506,52.066460964550515
2561E,4.274421424859506,52.073547326463462
2526S,4.3067849013186024,52.06961083701777
2596C,4.3196834114475609,52.092999730491741
2552Z,4.2555391408470271,52.056545414478045
2555B,4.2351187219969466,52.06431672168776
2518A,4.3018416394246257,52.084838523229706
2283B,4.3256503439055782,52.041594798486
2597P,4.3127017183860028,52.099990946708431
2573V,4.286513536266046,52.061923972949465
2287C,4.3252164772679631,52.03361895132808
2571X,4.2894459284932838,52.070389951176423
2561V,4.2737985780477379,52.075534826155717
2287A,4.31882234535906,52.035087183489111
2547L,4.2680893284322039,52.063077766709831
2283V,4.3224853663845657,52.041183739200406
2574C,4.2787529874613632,52.061747288641683
2531K,4.2962091945114214,52.044143409185487
2282R,4.3355196526670481,52.054701619001015
2593N,4.3440140480618235,52.089049918630515
2275D,4.3593430852734381,52.06321296357838
2583A,4.2712608162798142,52.097950436302604
2282W,4.3310578162738125,52.052490354983291
2564J,4.2563707089129643,52.068094980049381
2571N,4.2992185725518706,52.064531069613786
2543X,4.2553677955521758,52.037535823995917
2524E,4.3167131983536322,52.0536242538159
2552K,4.2496776876025706,52.055694956245659
2554C,4.2165719024875772,52.056542132461857
2271C,4.3651869806264365,52.067603255068917
2274E,4.3536909356238516,52.07206314392419
2542T,4.272838186203793,52.03874994538188
2566W,4.2555025865181273,52.079361446756238
2547X,4.2693118330863884,52.059905900242839
2552S,4.2529495254921619,52.054933071886637
2291C,4.2721071321439767,52.025161881479754
2552T,4.2447794284123868,52.054347865367028
2582E,4.2744908509924127,52.090717305828477
2596J,4.3131650505185979,52.094813266366906
2546X,4.2775790298785372,52.060741370024886
2283X,4.3246159382993046,52.043247663380221
2515K,4.3156645528874584,52.069268676193
2553K,4.2381865287010294,52.047857653339285
2555T,4.238984249808861,52.06984392984112
2518B,4.2989058969915392,52.084777061953879
2513G,4.2984543877120931,52.080493153990751
2518H,4.293176841195506,52.081871655752309
2551D,4.2293563605003985,52.056460524874872
2563N,4.2652772783422828,52.071196181076317
2585H,4.3003684768634889,52.09266548193235
2542A,4.2719700020061246,52.040121260056772
2564A,4.2540330950473191,52.070402216590274
2291L,4.2755584949945575,52.02008665889953
2542L,4.2623688564248212,52.032169872311883
2532E,4.295099101239563,52.047586689521935
2523X,4.3159621597441822,52.057811500322877
2562C,4.2832829468544276,52.07798232081786
2552D,4.2477142379198636,52.05406573193418
2593S,4.3438151158429923,52.086565039686519
2513B,4.3057812849183925,52.079189203934575
2595A,4.33458474748006,52.0794222475636
2286E,4.309901146144349,52.025200409987242
2287B,4.3206587878731968,52.034897820198914
2275T,4.34834879140805,52.059074438609095
2563R,4.2709936319721988,52.06915298517967
2582A,4.2763766124152562,52.088386911667861
2591A,4.35738526770185,52.0899757790662
2552B,4.2397830767189966,52.052934431349179
2542B,4.2669720592317324,52.038103043133127
2552V,4.2453073641109791,52.054099192178086
2282K,4.3394219831928913,52.046675334323609
2582L,4.2780457193828827,52.094901754872581
2291E,4.2674764805678516,52.03118413255234
2555C,4.2392033062259014,52.06503915711847
2526X,4.3127823044514475,52.065605501631445
2562G,4.2846978765955788,52.077918854173042
2512V,4.30204648256986,52.074334906423076
2291X,4.2806998754400141,52.021908447039962
2571H,4.2894291693844142,52.069174874959593
2533K,4.2949037095681781,52.051615821912478
2516B,4.3381847023031153,52.069243013865531
2511G,4.3198542490109268,52.079400165174505
2544X,4.2587180998236347,52.048565686032909
2584J,4.2777548248825346,52.103444465670684
2265A,4.3966580311437111,52.081582637012239
2562P,4.2814631445314451,52.070788116929378
2526L,4.3083076945188337,52.068042630464255
2566V,4.2561463099353949,52.08132841615722
2572B,4.2894701509127708,52.0662664053064
2581X,4.2685271146507,52.090233225876425
2573P,4.2806082936508432,52.068933898249028
2562J,4.27755122700026,52.073197226902124
2585K,4.308237912434226,52.090929845170571
2512P,4.2954296289960325,52.070744257536759
2591C,4.367556254807031,52.094430006448817
2271A,4.3627885571927374,52.069124525867764
2517R,4.2775004550744438,52.081040581782517
2285L,4.2986245874193116,52.036643991880275
2546T,4.2760228919658942,52.059262380829892
2555R,4.2398914716432134,52.069798213420896
2542C,4.2694137087283561,52.037557138393645
2274S,4.3486390590743,52.073957564178741
2555A,4.2266213749910522,52.063033163231275
2281B,4.3397338572125026,52.059321735531796
2264C,4.3941705855026942,52.08798534944853
2522S,4.3262756357899921,52.061637155037964
2584K,4.28425663104305,52.098293072780955
2265G,4.3987007902568376,52.085424351666333
2262V,4.3910479937231157,52.092914273220046
2284V,4.3168560891551344,52.039228100946538
2566M,4.2645741034327127,52.081075316073921
2545K,4.2711192656277657,52.048110900842225
2551L,4.2414702359498015,52.061778183714587
2291T,4.2685532431951332,52.027107631204892
2524B,4.3178959817953375,52.054244090464429
2533B,4.28411083497434,52.04868227991826
2516C,4.3443724992514525,52.065994433327155
2563K,4.266913087062651,52.069573669263079
2521R,4.3218885437620109,52.06408119431849
2525L,4.3057431660264704,52.061003517643
2516G,4.3272009225773,52.069886594226347
2272H,4.3640553387034924,52.086315756603156
2266K,4.3898123646847438,52.076159260243514
2555P,4.2367343429643674,52.066410702826339
2512R,4.298032047077573,52.069994109252157
2548C,4.2871569938220428,52.031846881159211
2591R,4.3637904842273736,52.099222757095234
2281A,4.3406330277916725,52.055024550170266
2572A,4.28979064330335,52.067063032867857
2518S,4.2886362176603674,52.079545145821143
2272E,4.3665618937512019,52.084067710225682
2547S,4.2666950978730469,52.063383274812495
2521C,4.3149637541952286,52.06313418564671
2272A,4.384725109166836,52.080330549489219
2592E,4.3559278641806154,52.089577903953646
2566G,4.2636339157708569,52.086376007662352
2282L,4.3408322788926812,52.0479166175539
2513H,4.295444912429649,52.079219370469076
2545B,4.27494716712724,52.043847903861973
2545X,4.2671746764670653,52.050071104538361
2281H,4.34377901312392,52.056820757237041
2271S,4.3724445899187154,52.073512533892291
2553V,4.2301694006588084,52.054648872596161
2545T,4.2723299540492636,52.046748787632509
2274G,4.3489817292557129,52.076474779379566
2531B,4.2959161399337775,52.055675835836908
2541X,4.2743323247797216,52.054099884248572
2547D,4.262230289265001,52.057662255179885
2547V,4.26389867397349,52.060782527099768
2523J,4.32002682135432,52.055562530271374
2284B,4.3134299704655126,52.037711507130489
2596P,4.3159828710113386,52.097334216897451
2565N,4.2579224555294068,52.074346058335131
2581T,4.2684480532958844,52.092533679597821
2273K,4.351904440564506,52.079460997809079
2548L,4.2916179044711447,52.036990520703469
2283L,4.3266421503482508,52.043105616279306
2563A,4.2756458180435919,52.078266530021985
2526W,4.3112952341550175,52.065693155988143
2585C,4.3036217922674567,52.0913066157663
2513S,4.2965154090265205,52.077088773951914
2597C,4.3283221476132985,52.100132032060571
2292A,4.2843489456798727,52.019684692936529
2516R,4.3334090960984923,52.066145854109543
2544E,4.2502907093013542,52.046485492331534
2584X,4.2819694929354712,52.103500387851369
2595G,4.3348602440297892,52.084379995552155
2592J,4.3610016073719127,52.094815071218335
2291M,4.2723843371993349,52.019598088533542
2591B,4.3619720187481033,52.092598421390242
2289C,4.3470817360600513,52.047467978987946
2543E,4.2536269222654361,52.036723276918188
2516D,4.339433367781826,52.064090146035383
2515J,4.3140550682777432,52.068949885304718
2524A,4.3165662541870686,52.055494002008736
2574G,4.2812535785383323,52.063521057782424
2543R,4.2663936882301208,52.042893294241374
2511Z,4.321823771972845,52.076889662582275
2533V,4.2895665760062283,52.050265150596459
2566P,4.2444686399172165,52.075583444509775
2521S,4.3221156164611392,52.063071752360059
2595H,4.3366667231212226,52.084886401499389
2273D,4.3635622986183966,52.079364868687009
2566B,4.2430726476499281,52.072068727884393
2517J,4.2846454397949,52.089961776245609
2517V,4.2828830574565773,52.08246316575935
2525C,4.3010835337347011,52.06753684629264
2288D,4.3258312092970144,52.0396405106711
2565V,4.2615603169883,52.0751626487627
2542P,4.2680325043775467,52.035332890071913
2574R,4.2780114120827539,52.062591574861983
2522X,4.3250603084632839,52.06179703884024
2564G,4.2635945361497409,52.068276609480861
2596T,4.3205100373382361,52.097047699035592
2272R,4.3646988537014346,52.087487209272332
2287S,4.3201006535036841,52.031405591531424
2543V,4.2599866071833032,52.039658119535353
2563P,4.2673441774200542,52.070407054394856
2291P,4.2835648773884163,52.01506501980947
2522G,4.32815507013876,52.058478851259004
2287E,4.3216858712406436,52.032509664424815
2531V,4.3016475655570616,52.054858081315892
2542W,4.2618825276762147,52.034060487146753
2545P,4.2800408093579607,52.048702669529177
2273G,4.3621477638583359,52.081280891436265
2544W,4.2579664677854838,52.04675951482583
2518K,4.2906844093162979,52.079173303119561
2573Z,4.28501862084807,52.063898756585232
2532B,4.2979233852515568,52.047121302926321
2275X,4.3530505334711558,52.066003921602686
2514J,4.3064426041106305,52.085143529112791
2533T,4.2937194781248404,52.048676656259133
2553A,4.2249315542358712,52.056868587998977
2552X,4.2502885680038238,52.056060259955544
2517X,4.2863689294586154,52.083633990349441
2524X,4.3122319276239969,52.050601708273227
2282D,4.3391907369322622,52.047861711283041
2597S,4.3323159138584053,52.099685280534182
2596S,4.3211092210460915,52.098418637819805
2547K,4.2668034672413588,52.06219464010271
2593P,4.3461940245911368,52.085877663624551
2522R,4.3306247049510986,52.061062249318354
2515E,4.3142825807318159,52.0661157788041
2291J,4.2833433223560826,52.02321254430921
2287T,4.3232908227962774,52.03356067870871
2562V,4.2820925534147145,52.0754988716928
2512D,4.31072776075884,52.074517301565109
2544A,4.2663347405092775,52.0522103677084
2511W,4.3202706612929225,52.0804973894271
2563S,4.2715641077855029,52.06961778619263
2522J,4.3247756428069586,52.060862623839995
2273H,4.3594474395963729,52.082114301501043
2291R,4.2750245083509428,52.026999325506878
2564C,4.2519742021195173,52.067909164740918
2566N,4.2572515315341439,52.0782541365007
2522Z,4.3238436353105207,52.060610436593336
2518C,4.2969613837949456,52.0811144591753
2573A,4.28024948144537,52.066472449644934
2574V,4.2767756503808112,52.066454855802561
2548M,4.2877320614649923,52.0407783272314
2544C,4.2533843605859252,52.046742023478366
